case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,10,7,17.001951217651367,17.03902706503868,0.0,0.0
target_only,512,10,8,16.55731201171875,16.585256904363632,,
classic_spec_sampling,512,10,8,17.00534439086914,17.040465027093887,0.0,0.0
target_only,512,10,9,16.64828872680664,16.680188477039337,,
classic_spec_sampling,512,10,9,17.012704849243164,17.0498825609684,0.0,0.0
target_only,512,10,10,16.575231552124023,16.605105251073837,,
classic_spec_sampling,512,10,10,17.022911071777344,17.0598141849041,0.0,0.0
target_only,512,10,11,16.577760696411133,16.60827547311783,,
classic_spec_sampling,512,10,11,17.008319854736328,17.046410590410233,0.0,0.0
target_only,512,10,12,16.556095123291016,16.584578901529312,,
classic_spec_sampling,512,10,12,16.989728927612305,17.0266330242157,0.0,0.0
target_only,512,10,13,16.57129669189453,16.599830240011215,,
classic_spec_sampling,512,10,13,17.106111526489258,17.145361751317978,0.0,0.0
target_only,512,10,14,21.81177520751953,21.842271089553833,,
classic_spec_sampling,512,10,14,16.940383911132812,16.975000500679016,0.0,0.0
target_only,512,10,15,16.548032760620117,16.57627895474434,,
classic_spec_sampling,512,10,15,16.996000289916992,17.032723873853683,0.0,0.0
target_only,512,10,16,21.87811279296875,21.907992660999298,,
classic_spec_sampling,512,10,16,17.026655197143555,17.065852880477905,0.0,0.0
target_only,512,10,17,16.61350440979004,16.643915325403214,,
classic_spec_sampling,512,10,17,17.014144897460938,17.051536589860916,0.0,0.0
target_only,512,10,18,16.576351165771484,16.606256365776062,,
classic_spec_sampling,512,10,18,17.011072158813477,17.05041527748108,0.0,0.0
target_only,512,10,19,16.54627227783203,16.577202826738358,,
classic_spec_sampling,512,10,19,16.964832305908203,17.001107335090637,0.0,0.0
target_only,512,11,0,16.664031982421875,16.693800687789917,,
